authorID,authorName
8242,Glenn M. Schwartz
8243,Jane Robins
8244,Joseph L. Galloway
8245,Danielle Steel
8246,Matteo Mandarini
8247,Jane Green
8248,David Threlfall
8249,James Kinsley
8250,Rachel Gurney
8251,Niccolò Machiavelli
8252,Berta Platas
8253,Keith Roberts
8254,Linda Glaser
8255,Sherman Alexie
8256,Willa Muir
8257,Dugald A. Steer
8258,Daron Acemoğlu
8259,Suzanne Macpherson
8260,Michael Beck
8261,Sidney Morgenbesser
8262,Paul       Davidson
8263,Dave Cooper
8264,David H. Chilton
8265,Catherine Hutter
8266,Thomas J. Stanley
8267,Geoffrey Brock
8268,Carlos Garzon
8269,Nicolas Tredell
8270,Lord Dunsany
8271,Denise Hamilton
8272,Rosita Arvigo
8273,Colin Dayan
8274,David    Elliott
8275,Richard A. Houser
8276,Brian Stone
8277,Bryan Collier
8278,Ambrose Bierce
8279,James Daugherty
8280,Caleb Carr
8281,Steven Watts
8282,Tony Walton
8283,Morgan Leigh
8284,Raynold Gideon
8285,Candace Ward
8286,Darina Allen
8287,Carla Kaplan
8288,Roger T. Ames
8289,Kristin Schwengel
8290,Michael    Heath
8291,O. Henry
8292,Michael     Lewis
8293,Petrina Tinslay
8294,Alain Korkos
8295,Mat Broome
8296,John Cassaday
8297,Abigail Adams
8298,Stephen Dobyns
8299,Loren D. Estleman
8300,Sahara Kelly
8301,John Newhouse
8302,William Nabors
8303,Tess Gerritsen
8304,Christopher  Lee
8305,Elaine Showalter
8306,Livy
8307,Eric Idle
8308,Philip Stewart
8309,Kris Lane
8310,Robert T. Kiyosaki
8311,James Crowder
8312,Alastair Reid
8313,Rich Wulf
8314,Barrie Trinkle
8315,Janet Fitch
8316,Stephen L. Hauser
8317,Arthur Plotnik
8318,Anne Carson
8319,Sally Beauman
8320,Kevin   Walsh
8321,Alison Leslie Gold
8322,James Graham Leyburn
8323,Shinji Maki
8324,Marina Warner
8325,Robert Cullen
8326,Michael Parfit
8327,Linda Lael Miller
8328,Alan Ereira
8329,Iain Banks
8330,David Palladini
8331,Algernon Blackwood
8332,Stephen P. Maran
8333,Steve McCurry
8334,Pookie Rolf
8335,Watchman Nee
8336,Rodman Philbrick
8337,Nextext
8338,Grace Frick
8339,Ian Edginton
8340,Laura Buller
8341,Michael Marshall Smith
8342,Douglas Hansen
8343,Mark McKenna
8344,Terry Tempest Williams
8345,Donal O'Kelly
8346,Jacques Derrida
8347,Graham Rust
8348,Emily Giffin
8349,Carol T. Christ
8350,Better Homes and Gardens
8351,Edward Rutherfurd
8352,Naomi Kokubo
8353,Virginia Lee Barnes
8354,Alfred Appel
8355,Thomas Hobbes
8356,Scott Wetzler
8357,Jennie Erdal
8358,William F. Nolan
8359,Katherine Duncan-Jones
8360,Hitori Nakano
8361,Douglas Moffat
8362,J.M. Coetzee
8363,Susan Shillinglaw
8364,John Stone
8365,Terence McKenna
8366,Christopher Fowler
8367,Cassandra Campbell
8368,Pablo Neruda
8369,Liz Tuccillo
8370,Geoffrey Chaucer
8371,Anthony Calderbank
8372,Howard Brodie
8373,Tom Wolfe
8374,Anthony Heald
8375,Martine Leconte
8376,Richard Olney
8377,Anthony Burgess
8378,Selwyn Reginald Cudjoe
8379,Jan Needle
8380,Lucy Corvino
8381,Werner S. Pluhar
8382,Ben Templesmith
8383,S.C. Gwynne
8384,Melissa M. Garcia
8385,Paul Cronin
8386,Dinah L. Moché
8387,Joan Jonker
8388,Robert Todd Carroll
8389,Aimee Friedman
8390,Walter Cronkite
8391,James C.    Simmons
8392,Gita May
8393,Janice Ross
8394,John Milner
8395,Roy McKie
8396,Edward D. Hoch
8397,Edwin M. Curley
8398,Leslie What
8399,David Haynes
8400,Eric Sykes
8401,Robert R. McCammon
8402,Julia Gibson
8403,Elizabeth Mann
8404,John Walbridge
8405,Aleksandar Hemon
8406,Richard Case
8407,Sheryl Feldman
8408,Irving John
8409,Trekkie Ritchie
8410,Roberta Carter Clark
8411,Patrick   Carr
8412,Henepola Gunaratana
8413,Jonathan Warren
8414,John Macklin
8415,Gary W. Eldred
8416,Thomas Merton
8417,Howard Chaykin
8418,Dave Robinson
8419,Bob Tarte
8420,Anca Munteanu
8421,David Axton
8422,Joe Simpson
8423,James Hillman
8424,Julia Chinyere Oparah
8425,Paul Strathern
8426,P. Gethers
8427,Andrew Edwin Jenkins
8428,Ross Thomas
8429,William Boyd
8430,N.C. Wyeth
8431,Sarah L. Delany
8432,Pamela Dean
8433,Michael Pollan
8434,Deidre S. Laiken
8435,Robert Lethbridge
8436,Fritz Eichenberg
8437,Alan MacGillivray
8438,Nelson DeMille
8439,Doug Dorst
8440,Richard W. Wrangham
8441,Arnold Kotler
8442,Sebastian Faulks
8443,Jonathan Lethem
8444,Ramsey Campbell
8445,Saint-Bris Gonzague
8446,Chris Kubica
8447,Tyler Florence
8448,Lorrie Moore
8449,Warren B. Smith
8450,Mark S. Smith
8451,James Thurber
8452,Gadi Bloom
8453,Shayla Black
8454,Lori Fulton
8455,Tom Ford
8456,Deryck Guyler
8457,Pascal Quidault
8458,Delia Sherman
8459,Michael Jasper
8460,John Uher
8461,Gary Yukl
8462,Michael Garland
8463,William Poundstone
8464,Norma Goldman
8465,Neale Donald Walsch
8466,David Strathairn
8467,Donald J. Bingle
8468,P. Morgan
8469,Nancy Asire
8470,C.H. Sisson
8471,Karen Hawkins
8472,Jerome Klinkowitz
8473,Christropher Janaway
8474,Janet Pack
8475,James E. Falen
8476,Jürgen Habermas
8477,John O'Donohue
8478,Tim Robbins
8479,Stephen Tyson
8480,Hayden Carruth
8481,Richard Garnett
8482,Stuart McLean
8483,Hesketh Pearson
8484,Robert Musil
8485,Alex Constantine
8486,Alistair Moffat
8487,Kay Arthur
8488,Joseph A. Tainter
8489,Anna Brailovsky
8490,Russ McDonald
8491,Fidelis Morgan
8492,Douglas W. Carnine
8493,Tom Carpenter
8494,Tom Osborne
8495,Jonathan J. Sanford
8496,Willa Cather
8497,Bev Vincent
8498,Stephen Tapscott
8499,Sandie Byrne
8500,Marissa Moss
8501,Sarah Dessen
8502,Iain Pears
8503,Ned Vizzini
8504,Ted Dekker
8505,Albert Hofstadter
8506,Trevor Le Gassick
8507,Andy Gordon
8508,Charles F. Miller
8509,Denise Mina
8510,Natalie Levisalles
8511,Willie Dixon
8512,Mike Carey
8513,J. P. Stern
8514,Eric Hobsbawm
8515,Ian McEwan
8516,Michael Kandel
8517,Richard Platt
8518,Lee Charles Kelley
8519,Vinay   Kumar
8520,Brenton G. Yorgason
8521,Thea Kliros
8522,Victor Skrebneski
8523,Anna Sewell
8524,Jim Henson
8525,Rosalind Thomas
8526,Randall M. MacDonald
8527,Rose Tremain
8528,Milton Rugoff
8529,Ruth Brown
8530,Paul Auster
8531,C. Hassell Bullock
8532,Terence O. Tunberg
8533,Mike Caro
8534,George Lakoff
8535,Stephen Eric Bronner
8536,Peter Kussi
8537,Studley Burroughs
8538,Sue Ryan
8539,P.T. Deutermann
8540,Robert Paul Wolff
8541,Gene Wolfe
8542,Liz Williams
8543,Bill Buford
8544,Don Warrington
8545,Diane Mott Davidson
8546,Thomas Ryan
8547,Ring Lardner
8548,Donald Tyson
8549,Candida Höfer
8550,Janice Horne
8551,D. Thin
8552,L.A. Banks
8553,William A. Oldfather
8554,Ralph L. Fowler
8555,Clyde S. Kilby
8556,Larry Sloman
8557,Steve Fallon
8558,David Bevington
8559,Arthur C. Clarke
8560,Jim Carroll
8561,William Sleator
8562,Stella Duffy
8563,Peggy Matthews Rose
8564,Fred Anderson
8565,Francis Mason
8566,Nina Bawden
8567,Paulette Livers-Lambert
8568,Aaron Rosenberg
8569,Eric McLuhan
8570,David L. Holmes
8571,Donald Weise
8572,Heidi Murkoff
8573,Stanley Wiater
8574,Graham Brack
8575,Geraldine McCaughrean
8576,Gary Colombo
8577,Maryam Riess
8578,Charles E. Wilbour
8579,Amy Taubin
8580,M. Diane Vogt
8581,Shifra Horn
8582,Jennifer Morrish Tunberg
8583,Matt Nation
8584,Daniel C. Dennett
8585,Frazer Irving
8586,Patricia Rice
8587,Dan Jolley
8588,Alison Boardman
8589,Patricia Schultz
8590,Ann Schweninger
8591,Muhammad Yunus
8592,Heidi Kilgras
8593,Fritjof Capra
8594,Grant Morrison
8595,Thich Nhat Hanh
8596,Linda G. Russek
8597,Frances McCullough
8598,Roger Dressler
8599,James Weldon Johnson
8600,Juan Rulfo
8601,Thomas H. Moore
8602,Iain Crichton Smith
8603,Edward De Souza
8604,Estelle B. Freedman
8605,Magner
8606,Dick Schaap
8607,Katie Elliott
8608,Maeve Binchy
8609,Jan Greenberg
8610,Sarah Johnstone
8611,William Olivier Desmond
8612,Will Durant
8613,Malcolm Gladwell
8614,Edward Burns
8615,Joyce Hooper Corrington
8616,Katharine Holabird
8617,Frank Beddor
8618,Theodore Sasson
8619,Paul Hey
8620,Arthur Machen
8621,Jonathan Littman
8622,Barrington Moore Jr.
8623,Lori Grove
8624,Adrian Guelke
8625,Bryan Talbot
8626,Konrad Eisenbichler
8627,Max Frisch
8628,David Gemmell
8629,Caldwell B. Esselstyn Jr.
8630,Ruth Krauss
8631,E.H. Warmington
8632,Aylmer Maude
8633,Larry McCaffery
8634,Yōko Kamio
8635,Hob
8636,Kofi Annan
8637,Chris Anderson
8638,Paul Kolnik
8639,Colette Caddle
8640,Audrey Penn
8641,Kaza Kingsley
8642,Mark Anestis
8643,Judy Sierra
8644,Elliot S. Maggin
8645,Robin S. Sharma
8646,Johan Heliot
8647,Russell Hoban
8648,June Whitfield
8649,John E. Rotelle
8650,Yayoi Ogawa
8651,James O. Duke
8652,Melissa Senate
8653,Terry Bisson
8654,Jihad El
8655,Camellia Panjabi
8656,Raymond Carver
8657,Isaac Kramnick
8658,Kemp P. Battle
8659,Carl Hiaasen
8660,Elizabeth von Arnim
8661,John         Green
8662,John Gregory Betancourt
8663,Mark Kermode
8664,Boniface Ramsey
8665,Breon Mitchell
8666,Ian W. Toll
8667,Stanisław Barańczak
8668,John Linstrum
8669,Ann Maxwell
8670,Mark Millar
8671,John R. Perry
8672,Gill Harvey
8673,Alice Randall
8674,Arnold Goldman
8675,Robert G. Hagstrom
8676,Dolores M. Koch
8677,Peter D. Schiff
8678,Charles R. Forker
8679,Michael C.J. Putnam
8680,William Rossi
8681,Walter Ritoku Robinson
8682,Brice Matthieussent
8683,Laura Schlessinger
8684,Jessica Ruffner
8685,Lucy Grealy
8686,Daniel Singer
8687,Bill Pittman
8688,Frederick H. Fornoff
8689,Richard Ballantine
8690,Frank  Muller
8691,George MacDonald
8692,Maria Tucci
8693,Sue Birtwistle
8694,David W. Lightfoot
8695,Mario Vargas Llosa
8696,Bill  Bryson
8697,Sinclair Lewis
8698,Elisabeth Elliot
8699,Lucas Carlson
8700,Charles Dickens
8701,Michael James Luzzi
8702,Geoff Spear
8703,Dave Page
8704,Sue Monk Kidd
8705,Douglas R. Hofstadter
8706,William Arrowsmith
8707,Robert W. Lawson
8708,Chris Ware
8709,C.J. Critt
8710,Blake Morrison
8711,David  Lindsay
8712,John Buscema
8713,James Preller
8714,Laurent de Brunhoff
8715,Miguel Marias
8716,Peter Anghelides
8717,Richard M. Rorty
8718,Martin Egeland
8719,Toni Morrison
8720,Buchi Emecheta
8721,Ivan Morris
8722,Robin McKinley
8723,Iacopo Bruno
8724,Sally Shuttleworth
8725,Holly Keller
8726,Viggo Mortensen
8727,Linda Turner
8728,David      West
8729,Lalita Tademy
8730,James H. Cobb
8731,Edward Shenton
8732,Marguerite Krause
8733,Harriet Ann Jacobs
8734,Ron Emmons
8735,David Andrews
8736,Michael T. Goodrich
8737,Umberto Eco
8738,Stephen Heath
8739,Tony   Langham
8740,Elliott Erwitt
8741,Kate Klise
8742,James Joll
8743,Jim Royal
8744,Ann Romines
8745,Joseph Epstein
8746,Drea Zigarmi
8747,Simone de Beauvoir
8748,Ray Ebert
8749,Donald M. Frame
8750,Travis Bradberry
8751,Les Parrott III
8752,Harold Jenkins
8753,Glen Merzer
8754,Howard Mittelmark
8755,Chris Van Allsburg
8756,Diane Haeger
8757,James George Frazer
8758,Ignat Avsey
8759,Aurora Echevarría
8760,Richard Corliss
8761,Kōbō Abe
8762,Geoff Dyer
8763,Nancy Conrad
8764,Rosamond Kent Sprague
8765,Keith Vasconcelles
8766,Mary Westmacott
8767,Roy Thomas
8768,Mark Wing-Davey
8769,Jane Austen
8770,Henry Gammidge
8771,David Rakoff
8772,Glending Olson
8773,Jennifer Quasha
8774,J.R. Hyland
8775,Harold F. Brooks
8776,Peter Crowther
8777,Merrill D. Peterson
8778,Deirdre Le Faye
8779,Suzette Haden Elgin
8780,Sharon Salzberg
8781,Jean Starr Untermeyer
8782,Edward R. Tufte
8783,Philip Roth
8784,Christopher Hitchens
8785,James L. Nelson
8786,Wendy  Mitchell
8787,Vincent Ceci
8788,Steve Turner
8789,Bill Veeck
8790,Edgar Pangborn
8791,James Fenimore Cooper
8792,Jean-Michel Basquiat
8793,Maxine Swann
8794,Sherrill Harbison
8795,Christian Bonacic
8796,Jamie Oliver
8797,Ann  O'Leary
8798,Louis S. Glanzman
8799,Mark Steyn
8800,Walter Karig
8801,Mary Anna Evans
8802,Susan Squires
8803,James E. Irby
8804,George Plimpton
8805,Sylvie Le Bon de Beauvoir
8806,John M. Perkins
8807,Michel Faber
8808,Eric Hansen
8809,Stanley Bing
8810,R.A. Lafferty
8811,Chris R. Dickman
8812,Rebecca West
8813,Sally Wern Comport
8814,Patricia McHugh
8815,Janna Levin
8816,Todd Klein
8817,Joshua Ginsberg
8818,William Strunk Jr.
8819,Richard Parks
8820,Jack Nimersheim
8821,Robert Uhlig
8822,Robert A. Freitas Jr.
8823,Darren James
8824,Donald M. Allen
8825,Kevin D. Mitnick
8826,Cary F. Baynes
8827,David Bjerklie
8828,Pat Williams
8829,Overeaters Anonymous
8830,Patty Carratello
8831,J. Paul Hunter
8832,Daniel Feldman
8833,Paul Farmer
8834,Leonardo Padura
8835,Charles H. Wilson
8836,Debbie Dadey
8837,Scott Turow
8838,Michael W. Jennings
8839,Kenneth Grahame
8840,Susan K. Harris
8841,Sarah Groenewegen
8842,John Rajchman
8843,Russell          Davis
8844,Kahlil Gibran
8845,Connie Willis
8846,Suzanne Enoch
8847,Brian J. Robb
8848,Randy Alcorn
8849,Martin E.P. Seligman
8850,Joseph Cropsey
8851,International Code Council (ICC)
8852,Garth Nix
8853,Călin-Andrei Mihăilescu
8854,Stephen J. Burn
8855,Alex Gaskarth
8856,Harry Graham
8857,C.F. Smith
8858,Denis Diderot
8859,Jill Mansell
8860,Michael Syvanen
8861,Vicki Hendricks
8862,Mickey Zucker Reichert
8863,Sylvester Stallone
8864,Sandra Baker
8865,Josh Hamilton
8866,Shūsaku Endō
8867,Steven L. Layne
8868,Alistair Horne
8869,Tom Shippey
8870,Bob Hines
8871,David Elliot
8872,Roy Campbell
8873,John Earle Raven
8874,David Colbert
8875,Gloria Bird
8876,Sage Walker
8877,Lawrence Ferlinghetti
8878,James Reasoner
8879,Kathleen Eagle
8880,Leslie Gross Portney
8881,Kathryn Harrison
8882,Chris Adrian
8883,Susan Oliver
8884,Leonard Baskin
8885,Cecil Day-Lewis
8886,Lennart Hellsing
8887,Helen Keier
8888,Harold Clurman
8889,Xenophon
8890,Basil Mahon
8891,Jesus Saiz
8892,Janet Allison Brown
8893,Jon J. Muth
8894,Thomas  Moore
8895,Donald Goines
8896,John Porcellino
8897,Laura Ingalls Wilder
8898,Wallace Fowlie
8899,Carole Nelson Douglas
8900,Kautilya
8901,Robin Wells
8902,Jodi Cobb
8903,David Morrell
8904,Padmakara Translation Group
8905,Peter Gandy
8906,Laura Gibbs
8907,Sarah E. MacDonald
8908,Philip Norman
8909,Donna M. Jackson
8910,Alex Kotlowitz
8911,Patricia Crampton
8912,Don Leslie
8913,Philip K. Dick
8914,Dorothea Shefer-Vanson
8915,Ron Bevirt
8916,Stacy Keach
8917,Roger Pearson
8918,H.G. Bissinger
8919,Louise DeSalvo
8920,Lyman S. Spitzer Jr.
8921,Brenda Novak
8922,Allan Bloom
8923,Haven Kimmel
8924,Laurell K. Hamilton
8925,Hans Jenssen
8926,Sabine d'Estree
8927,Betty Jay
8928,Melissa de la Cruz
8929,Will Ferguson
8930,Jude Watson
8931,Sophocles
8932,Joseph D'Agnese
8933,Anthony S. Fauci
8934,Epictetus
8935,Roger E. Moore
8936,John Lawrence Peterson
8937,Herbert Read
8938,R. Scott Bakker
8939,Mark Mittelberg
8940,Travel Foreman
8941,James Bernardin
8942,Melinda Curtis
8943,Joss Whedon
8944,Barbara Kingsolver
8945,Ron Daniels
8946,Bill Phillips
8947,Sandra Boynton
8948,John Tosh
8949,Mian Mian
8950,Richard A. Posner
8951,Elizabeth McCracken
8952,Narise Konohara
8953,Philip Caputo
8954,Arien Mack
8955,Traverse Theatre
8956,Ray Bartlett
8957,Jean Aitchison
8958,David H. Goldsmith
8959,Alex Garland
8960,Alan Aldridge
8961,Gordon Korman
8962,Samuel Richardson
8963,Bruce E. Bursten
8964,Lewis B. Namier
8965,William Makepeace Thackeray
8966,Julia Moskin
8967,Louise Bates Ames
8968,Jeffrey Alford
8969,Robert Greenberger
8970,Dan           Green
8971,Dan Birlew
8972,Alexander Pope
8973,Rose A. Zimbardo
8974,Marcelo Covián
8975,William Murray
8976,Devin McKinney
8977,Chris Tait
8978,Jackie Cassada
8979,Douglas Coupland
8980,Bob Blaisdell
8981,Anaximander
8982,Mikal Gilmore
8983,Louise Maude
8984,Remy Gorga Filho
8985,Ellen Evert Hopman
8986,Andrew Heintzman
8987,Ray Oldenburg
8988,Denise J. Wedel
8989,Robin D.G. Kelley
8990,W. Chan Kim
8991,Jon L. Breen
8992,Stasi Eldredge
8993,Paul Hendrickson
8994,Giuliano Hazan
8995,Daniel Mróz
8996,Alice Hoffman
8997,Sarah Elbert
8998,Skip Hinnant
8999,Edward Sciranko
9000,Timothy D. Taylor
9001,Ivan Gaskell
9002,Dirk van Gunsteren
9003,Danny McBride
9004,Judy Grahn
9005,María Eugenia Ciocchini Suárez
9006,Neil Strauss
9007,Ignatius of Loyola
9008,William Faulkner
9009,Tom Paine
9010,Michael Braungart
9011,B.B. Rogers
9012,Rick Hicks
9013,Rian Hughes
9014,R.A. Salvatore
9015,Robin Hard
9016,Gilbert Adair
9017,Daisy Meadows
9018,Fyodor Dostoyevsky
9019,David A. Stewart
9020,Buzz Bissinger
9021,Nancy Ireson
9022,Paul A. Mongeau
9023,Marjorie Lamp Mead
9024,Radcliffe G. Edmonds III
9025,John Shapley Gray
9026,Quentin W. Fleming
9027,Vincent Harding
9028,H. Resit Akcakaya
9029,David Raeburn
9030,Richard Alpert
9031,Michael Hanlon
9032,Howard Eiland
9033,Gordon Dahlquist
9034,Laura Cangemi
9035,Bobby Flay
9036,M. Sarah Klise
9037,Christiane Northrup
9038,Steve  Miller
9039,Rosemarie Morgan
9040,Jennifer Michael Hecht
9041,Margaret Sanborn
9042,Zoran Jevtić
9043,Allan Zola Kronzek
9044,J.D. Robb
9045,John   Adams
9046,David Liparulo
9047,Lee Loughridge
9048,Anthony Richard Birley
9049,Reb Anderson
9050,Eleanor Estes
9051,Ros Schwartz
9052,Matthew S. Armstrong
9053,Joel Priddy
9054,Ciaran Hinds
9055,Mari Mancusi
9056,Jim Fern
9057,James Patterson
9058,Plym Peters
9059,Susan Sontag
9060,Francesca Yorke
9061,Dennis Nolan
9062,Jorge Bucay
9063,Sharon Shinn
9064,Stephanie McCurry
9065,Michael Jecks
9066,Mike Ashley
9067,Geoffrey McGivern
9068,Freda Titford
9069,Renée Graef
9070,Anthony J. Cascardi
9071,Steven T. Murray
9072,Michael Warner
9073,Donna Freitas
9074,George Washington
9075,Colin Wilson
9076,Art Thibert
9077,Ron McMillan
9078,Sigrid Undset
9079,Lauren Stringer
9080,Tony Ring
9081,Priscilla Meyer
9082,Micah Sparks
9083,Zlatko Crnković
9084,Joseph Chilton Pearce
9085,Steve Saint
9086,Christopher Golden
9087,Lillian Hellman
9088,Theodore Roszak
9089,Manuel Rivas
9090,Alfred Huang
9091,William F. Wu
9092,Ted Nasmith
9093,Edward Albee
9094,Elizabeth Peters
9095,Smith Palmer Bovie
9096,Melissa Leo
9097,Catherine  Johnson
9098,Jim  Powell
9099,Eric R. Kandel
9100,Glen David Gold
9101,Deirdre Purcell
9102,Mel Weitsman
9103,Paul Tidman
9104,Herb Trimpe
9105,Donald J. Zeyl
9106,Alfred Bester
9107,Chris Terry
9108,Catherine Marshall
9109,Laurel Merlington
9110,Ann Bausum
9111,Nora Kelly
9112,Marilyn Bader
9113,Eric Hanson
9114,Detlev J.K. Peukert
9115,Kate Pennington
9116,Richard L. Tierney
9117,Barack Obama
9118,Peter Meineck
9119,Ephraim McLean
9120,David Byrne
9121,Jim  Erickson
9122,Bette Greene
9123,Lawrence Block
9124,Mina Loy
9125,Andy Kubert
9126,Fred Wan
9127,Jennifer O'Connell
9128,William W. Johnstone
9129,Lawrence Vogel
9130,Frederick R. Karl
9131,Richard B. Alley
9132,Rand B. Evans
9133,Irving Howe
9134,Eddie Campbell
9135,Richard Hefter
9136,Sandra Brown
9137,Alex C. Jones
9138,Julie Sylvester
9139,R.W.B. Lewis
9140,Jeanne Treat
9141,Mary B. Collins
9142,Susan R. Wolf
9143,Neil Gaiman
9144,Leah Wilson
9145,Jean-Paul Sartre
9146,Joe Kelly
9147,Elaine Pagels
9148,Library Company of Philadelphia
9149,Lauren  Levin
9150,Jay Stephens
9151,Betty Radice
9152,Herman Melville
9153,C.J. Rowe
9154,Virginia Woolf
9155,Josepha Sherman
9156,Robert O'Clair
9157,Doris Lessing
9158,Miasha
9159,David Lazar
9160,Jeffery Deaver
9161,Diana M. Lewis
9162,Isabella MacDonald Alden
9163,Suketu Mehta
9164,Lavigne
9165,Tom Sellwood
9166,Keith  L. Parker
9167,Kate Light
9168,Judy Fitzwater
9169,Anthony Powell
9170,Deb Stover
9171,William J. Bennett
9172,Bonnie Lisle
9173,張定綺
9174,Benjamin DeMott
9175,Rick Bass
9176,John Huey
9177,Caitlín R. Kiernan
9178,Charles G. Waugh
9179,Brian Tracy
9180,Robert  Stone
9181,Shannon Drake
9182,Ansel Adams
9183,Bartholomew Gill
9184,Marguerite Henry
9185,Núria Roca
9186,H.W. Brands
9187,Tanya Remer Altmann
9188,James F. Calvert
9189,Rob Bell
9190,Peter Ackroyd
9191,Katheryn K. Russell
9192,Loree Lough
9193,Nikola Tesla
9194,Edmund Burke
9195,Bruce Rogers
9196,Eva Brann
9197,Yasunari Kawabata
9198,Chuck Klosterman
9199,Tom Arnett
9200,Philip Rieff
9201,Robert Rietty
9202,T.R. Reid
9203,Barbara Park
9204,Steve Martin
9205,David Copeland
9206,小川 彌生
9207,Gary Oates
9208,Aljean Harmetz
9209,Yohanan Aharoni
9210,Elaine Bruner
9211,Maxine Paetro
9212,Christopher Priest
9213,Carlton Mellick III
